TimeStamp,Time,Framecount,Date,TimeSinceLastEvent,PupilTime,UnityToPupilTimeOffset,GameId,RightControllerMain,MirrorEffect,EyePatch,PrismEffect,DualTask,HitPositionWorldX,HitPositionWorldY,HitPositionWorldZ,ControllerSmoothed,ControllerAimAssistState,LastShotControllerRawPointingDirectionX,LastShotControllerRawPointingDirectionY,LastShotControllerRawPointingDirectionZ,LastShotControllerFilteredPointingDirectionX,LastShotControllerFilteredPointingDirectionY,LastShotControllerFilteredPointingDirectionZ,ParticipantId,TestId,GameState,GameDuration,GameSpeed,GameTimeSpent,GameTimeLeft,WallRowCount,WallColumnCount,WallSizeX,WallSizeY,WallSizeZ,WallCurveRatioX,WallCurveRatioY,PlayedPattern,Event,EventType,MolePositionWorldX,MolePositionWorldY,MolePositionWorldZ,MolePositionLocalX,MolePositionLocalY,MolePositionLocalZ,MoleSize,MoleLifeTime,MoleActivatedDuration,MoleId,MoleIndexX,MoleIndexY,MoleNormalizedIndexX,MoleNormalizedIndexY,MoleSurfaceHitLocationX,MoleSurfaceHitLocationY,RightControllerPosWorldX,RightControllerPosWorldY,RightControllerPosWorldZ,RightControllerRotEulerX,RightControllerRotEulerY,RightControllerRotEulerZ,RightControllerPosTravelX,RightControllerPosTravelY,RightControllerPosTravelZ,RightControllerRotTravelX,RightControllerRotTravelY,RightControllerRotTravelZ,HeadCameraPosWorldX,HeadCameraPosWorldY,HeadCameraPosWorldZ,HeadCameraRotEulerX,HeadCameraRotEulerY,HeadCameraRotEulerZ,HeadCameraRotTravelX,HeadCameraRotTravelY,HeadCameraRotTravelZ,LeftControllerPosWorldX,LeftControllerPosWorldY,LeftControllerPosWorldZ,LeftControllerRotEulerX,LeftControllerRotEulerY,LeftControllerRotEulerZ,LeftControllerPosTravelX,LeftControllerPosTravelY,LeftControllerPosTravelZ,LeftControllerRotTravelX,LeftControllerRotTravelY,LeftControllerRotTravelZ,LeftControllerLaserPosWorldX,LeftControllerLaserPosWorldY,LeftControllerLaserPosWorldZ,LeftControllerLaserRotEulerX,LeftControllerLaserRotEulerY,LeftControllerLaserRotEulerZ,LeftControllerLaserPosTravelX,LeftControllerLaserPosTravelY,LeftControllerLaserPosTravelZ,RightControllerLaserPosWorldX,RightControllerLaserPosWorldY,RightControllerLaserPosWorldZ,RightControllerLaserRotEulerX,RightControllerLaserRotEulerY,RightControllerLaserRotEulerZ,RightControllerLaserPosTravelX,RightControllerLaserPosTravelY,RightControllerLaserPosTravelZ,CurrentMoleToHitId,CurrentMoleToHitIndexX,CurrentMoleToHitIndexY,CurrentMoleToHitPositionWorldX,CurrentMoleToHitPositionWorldY,CurrentMoleToHitPositionWorldZ,CurrentMoleToHitPositionLocalX,CurrentMoleToHitPositionLocalY,CurrentMoleToHitPositionLocalZ
2020-09-29 10:51:19.3175,10:51:19.3175,5993,2020-09-29,0.0000,429423.08963,429338.91606598,0020200929104957,False,False,None,0.0000,False,NULL,NULL,NULL,True,None,0.1666,-0.0367,0.9853,0.1582,-0.0360,0.9867,0,0,Playing,60.0000,Normal,19.4613,40.5387,7,9,5.0000,3.2000,3.0000,0.6000,0.4000,None,Mole Hit,MoleEvent,0.9727,1.0184,6.4016,0.9727,-0.8316,5.8516,0.6099,4.0000,1.0355,0603,6,3,0.6250,0.3333,0.0372,-0.1110,0.1878,1.0945,1.2455,2.1007,9.5978,342.7233,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0301,1.4961,0.9311,7.6015,10.9838,357.9850,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0081,0.9077,6.3624,2.1007,9.5978,342.7233,0.0000,0.0000,0.0000,0603,6,3,0.9727,1.0184,6.4016,0.9727,-0.8316,5.8516
2020-09-29 10:51:20.3756,10:51:20.3756,6037,2020-09-29,1.0578,429424.148994,429338.91606598,0020200929104957,False,False,None,0.0000,False,NULL,NULL,NULL,True,None,0.1666,-0.0367,0.9853,0.1582,-0.0360,0.9867,0,0,Playing,60.0000,Normal,20.5281,39.4719,7,9,5.0000,3.2000,3.0000,0.6000,0.4000,None,Mole Spawned,MoleEvent,-0.9727,2.6816,6.4016,-0.9727,0.8316,5.8516,0.6099,4.0000,NULL,0405,4,5,0.3750,0.6667,NULL,NULL,0.1252,1.1130,1.2407,356.2946,350.9484,354.5782,0.0001,0.0001,0.0001,0.1104,0.0454,0.1726,0.0008,1.5186,0.9094,352.6948,353.9721,359.1546,0.0622,0.0046,0.0134,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.7223,1.4566,6.6068,356.2946,350.9484,354.5782,0.0066,0.0031,0.0003,0603,6,3,0.9727,1.0184,6.4016,0.9727,-0.8316,5.8516
2020-09-29 10:51:21.1725,10:51:21.1725,6069,2020-09-29,0.8004,429424.945539,429338.91606598,0020200929104957,False,False,None,0.0000,False,NULL,NULL,NULL,True,None,-0.1784,0.2747,0.9448,-0.1918,0.2580,0.9468,0,0,Playing,60.0000,Normal,21.3267,38.6733,7,9,5.0000,3.2000,3.0000,0.6000,0.4000,None,Pointer Shoot,PointerEvent,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2020-09-29 10:51:21.1754,10:51:21.1754,6069,2020-09-29,0.0000,429424.947973,429338.91606598,0020200929104957,False,False,None,0.0000,False,NULL,NULL,NULL,True,None,-0.1784,0.2747,0.9448,-0.1918,0.2580,0.9468,0,0,Playing,60.0000,Normal,21.3267,38.6733,7,9,5.0000,3.2000,3.0000,0.6000,0.4000,None,Mole Hit,MoleEvent,-0.9727,2.6816,6.4016,-0.9727,0.8316,5.8516,0.6088,4.0000,0.7986,0405,4,5,0.3750,0.6667,0.0352,-0.1199,0.1167,1.1433,1.2264,344.0559,349.3083,1.6758,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0017,1.5131,0.9185,356.3925,352.7423,359.2628,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.9358,2.5590,6.4227,344.0559,349.3083,1.6758,0.0000,0.0000,0.0000,0405,4,5,-0.9727,2.6816,6.4016,-0.9727,0.8316,5.8516
2020-09-29 10:51:22.8151,10:51:22.8151,6127,2020-09-29,1.6413,429426.587713,429338.91606598,0020200929104957,False,False,None,0.0000,False,NULL,NULL,NULL,True,None,-0.1784,0.2747,0.9448,-0.1918,0.2580,0.9468,0,0,Playing,60.0000,Normal,22.9679,37.0321,7,9,5.0000,3.2000,3.0000,0.6000,0.4000,None,Mole Spawned,MoleEvent,0.0000,1.0184,6.4844,0.0000,-0.8316,5.9344,0.5999,4.0000,NULL,0503,5,3,0.5000,0.3333,NULL,NULL,0.1295,1.1284,1.2346,349.9071,351.9639,355.3132,0.0007,0.0008,0.0005,0.1065,0.2206,0.2260,0.0039,1.5191,0.9142,352.2950,356.3675,358.3810,0.3194,355.5220,0.0019,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.6092,2.0890,6.6287,349.9071,351.9639,355.3132,0.0170,0.0058,0.0019,0405,4,5,-0.9727,2.6816,6.4016,-0.9727,0.8316,5.8516
2020-09-29 10:51:23.7385,10:51:23.7385,6166,2020-09-29,0.9251,429427.512119,429338.91606598,0020200929104957,False,False,None,0.0000,False,NULL,NULL,NULL,True,None,-0.0260,-0.0316,0.9992,-0.0310,-0.0371,0.9988,0,0,Playing,60.0000,Normal,23.8963,36.1037,7,9,5.0000,3.2000,3.0000,0.6000,0.4000,None,Pointer Shoot,PointerEvent,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2020-09-29 10:51:23.7415,10:51:23.7415,6166,2020-09-29,0.0000,429427.514513,429338.91606598,0020200929104957,False,False,None,0.0000,False,NULL,NULL,NULL,True,None,-0.0260,-0.0316,0.9992,-0.0310,-0.0371,0.9988,0,0,Playing,60.0000,Normal,23.8963,36.1037,7,9,5.0000,3.2000,3.0000,0.6000,0.4000,None,Mole Hit,MoleEvent,0.0000,1.0184,6.4844,0.0000,-0.8316,5.9344,0.5999,4.0000,0.9284,0503,5,3,0.5000,0.3333,-0.0081,-0.1183,0.1538,1.0941,1.2428,1.8103,358.5077,345.5107,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0002,1.4916,0.9363,10.1651,357.6488,359.8116,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0079,0.9004,6.4522,1.8103,358.5077,345.5107,0.0000,0.0000,0.0000,0503,5,3,0.0000,1.0184,6.4844,0.0000,-0.8316,5.9344
2020-09-29 10:51:25.2741,10:51:25.2741,6218,2020-09-29,1.5349,429429.047206,429338.91606598,0020200929104957,False,False,None,0.0000,False,NULL,NULL,NULL,True,None,-0.0260,-0.0316,0.9992,-0.0310,-0.0371,0.9988,0,0,Playing,60.0000,Normal,25.4248,34.5752,7,9,5.0000,3.2000,3.0000,0.6000,0.4000,None,Mole Spawned,MoleEvent,0.9727,2.6816,6.4016,0.9727,0.8316,5.8516,0.6099,4.0000,NULL,0605,6,5,0.6250,0.6667,NULL,NULL,0.1516,1.1063,1.2416,357.0922,357.9052,345.5039,0.0003,0.0002,0.0001,0.0143,0.1009,0.0091,0.0218,1.5148,0.9093,355.1280,10.7064,359.3251,0.0499,0.0348,0.0002,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0369,1.3804,6.6596,357.0922,357.9052,345.5039,0.0068,0.0020,0.0004,0503,5,3,0.0000,1.0184,6.4844,0.0000,-0.8316,5.9344
2020-09-29 10:51:26.3034,10:51:26.3034,6259,2020-09-29,1.0184,429430.076012,429338.91606598,0020200929104957,False,False,None,0.0000,False,NULL,NULL,NULL,True,None,0.1530,0.2478,0.9567,0.1436,0.2472,0.9583,0,0,Playing,60.0000,Normal,26.4507,33.5493,7,9,5.0000,3.2000,3.0000,0.6000,0.4000,None,Pointer Shoot,PointerEvent,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2020-09-29 10:51:26.3064,10:51:26.3064,6259,2020-09-29,0.0000,429430.079376,429338.91606598,0020200929104957,False,False,None,0.0000,False,NULL,NULL,NULL,True,None,0.1530,0.2478,0.9567,0.1436,0.2472,0.9583,0,0,Playing,60.0000,Normal,26.4507,33.5493,7,9,5.0000,3.2000,3.0000,0.6000,0.4000,None,Mole Hit,MoleEvent,0.9727,2.6816,6.4016,0.9727,0.8316,5.8516,0.6099,4.0000,1.0259,0605,6,5,0.6250,0.6667,-0.0118,-0.1976,0.1809,1.1408,1.2346,345.6528,9.0862,349.8488,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0210,1.5127,0.9125,356.5911,10.5178,359.3344,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.9595,2.4816,6.4325,345.6528,9.0862,349.8488,0.0000,0.0000,0.0000,0605,6,5,0.9727,2.6816,6.4016,0.9727,0.8316,5.8516
2020-09-29 10:51:27.6976,10:51:27.6976,6317,2020-09-29,1.4052,429431.470284,429338.91606598,0020200929104957,False,False,None,0.0000,False,NULL,NULL,NULL,True,None,0.1530,0.2478,0.9567,0.1436,0.2472,0.9583,0,0,Playing,60.0000,Normal,27.8579,32.1421,7,9,5.0000,3.2000,3.0000,0.6000,0.4000,None,Mole Spawned,MoleEvent,0.9727,1.0184,6.4016,0.9727,-0.8316,5.8516,0.6099,4.0000,NULL,0603,6,3,0.6250,0.3333,NULL,NULL,0.1415,1.1180,1.2373,352.3865,355.8714,353.7775,0.0004,0.0001,0.0001,0.0221,0.1884,0.0533,0.0018,1.5090,0.9073,358.6360,355.1002,359.0090,0.0343,0.0103,0.0002,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.2270,1.8260,6.5401,352.3865,355.8714,353.7775,0.0045,0.0012,0.0000,0605,6,5,0.9727,2.6816,6.4016,0.9727,0.8316,5.8516
2020-09-29 10:51:28.5359,10:51:28.5359,6353,2020-09-29,0.8304,429432.308746,429338.91606598,0020200929104957,False,False,None,0.0000,False,NULL,NULL,NULL,True,None,0.1360,-0.0521,0.9893,0.1060,-0.0303,0.9937,0,0,Playing,60.0000,Normal,28.6921,31.3079,7,9,5.0000,3.2000,3.0000,0.6000,0.4000,None,Pointer Shoot,PointerEvent,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2020-09-29 10:51:28.5379,10:51:28.5379,6353,2020-09-29,0.0000,429432.311118,429338.91606598,0020200929104957,False,False,None,0.0000,False,NULL,NULL,NULL,True,None,0.1360,-0.0521,0.9893,0.1060,-0.0303,0.9937,0,0,Playing,60.0000,Normal,28.6921,31.3079,7,9,5.0000,3.2000,3.0000,0.6000,0.4000,None,Mole Hit,MoleEvent,0.9727,1.0184,6.4016,0.9727,-0.8316,5.8516,0.6064,4.0000,0.8343,0603,6,3,0.6250,0.3333,-0.2377,-0.0887,0.1812,1.0880,1.2445,2.9842,7.8267,343.5126,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0147,1.5068,0.9076,359.9939,5.2470,358.9440,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.7337,0.9302,6.4251,2.9842,7.8267,343.5126,0.0000,0.0000,0.0000,0603,6,3,0.9727,1.0184,6.4016,0.9727,-0.8316,5.8516
2020-09-29 10:51:30.1405,10:51:30.1405,6407,2020-09-29,1.6127,429433.912924,429338.91606598,0020200929104957,False,False,None,0.0000,False,NULL,NULL,NULL,True,None,0.1360,-0.0521,0.9893,0.1060,-0.0303,0.9937,0,0,Playing,60.0000,Normal,30.2996,29.7004,7,9,5.0000,3.2000,3.0000,0.6000,0.4000,None,Fake Mole Spawned,MoleEvent,-2.7060,0.2231,5.5719,-2.7060,-1.6269,5.0219,0.6136,4.0000,NULL,0202,2,2,0.1250,0.1667,NULL,NULL,0.1500,1.1253,1.2370,350.4530,358.8359,355.8683,0.0000,0.0003,0.0001,0.0585,0.0078,0.0913,0.0159,1.5162,0.9032,353.3930,7.7829,359.2749,0.0197,0.1134,0.0403,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0414,2.0224,6.5401,350.4530,358.8359,355.8683,0.0007,0.0021,0.0000,0603,6,3,0.9727,1.0184,6.4016,0.9727,-0.8316,5.8516
2020-09-29 10:51:32.1988,10:51:32.1988,6495,2020-09-29,2.0577,429435.971663,429338.91606598,0020200929104957,False,False,None,0.0000,False,NULL,NULL,NULL,True,None,0.1360,-0.0521,0.9893,0.1060,-0.0303,0.9937,0,0,Playing,60.0000,Normal,32.3606,27.6394,7,9,5.0000,3.2000,3.0000,0.6000,0.4000,None,Mole Spawned,MoleEvent,1.8916,-0.5011,5.6501,1.8916,-2.3511,5.1001,0.6774,4.0000,NULL,0701,7,1,0.7500,0.0000,NULL,NULL,0.1302,1.1119,1.2383,354.5660,352.3929,357.4637,0.0001,0.0000,0.0002,0.0033,0.0040,0.0342,-0.0270,1.5069,0.9048,359.1853,341.0006,2.4974,0.0076,0.0049,0.0127,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.5933,1.6298,6.6317,354.5660,352.3929,357.4637,0.0023,0.0001,0.0002,0603,6,3,0.9727,1.0184,6.4016,0.9727,-0.8316,5.8516
2020-09-29 10:51:33.6713,10:51:33.6723,6555,2020-09-29,1.4741,429437.44433,429338.91606598,0020200929104957,False,False,None,0.0000,False,NULL,NULL,NULL,True,None,0.3309,-0.3178,0.8885,0.3185,-0.3188,0.8926,0,0,Playing,60.0000,Normal,33.8240,26.1760,7,9,5.0000,3.2000,3.0000,0.6000,0.4000,None,Pointer Shoot,PointerEvent,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2020-09-29 10:51:33.6743,10:51:33.6743,6555,2020-09-29,0.0000,429437.446663,429338.91606598,0020200929104957,False,False,None,0.0000,False,NULL,NULL,NULL,True,None,0.3309,-0.3178,0.8885,0.3185,-0.3188,0.8926,0,0,Playing,60.0000,Normal,33.8240,26.1760,7,9,5.0000,3.2000,3.0000,0.6000,0.4000,None,Mole Hit,MoleEvent,1.8916,-0.5011,5.6501,1.8916,-2.3511,5.1001,0.6677,4.0000,1.4634,0701,7,1,0.7500,0.0000,-0.0424,-0.0312,0.2497,1.0685,1.1653,18.5314,20.4247,333.9375,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0242,1.4758,0.9447,17.8291,17.9289,2.9578,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.8459,-0.5291,5.6388,18.5314,20.4247,333.9375,0.0000,0.0000,0.0000,0701,7,1,1.8916,-0.5011,5.6501,1.8916,-2.3511,5.1001
2020-09-29 10:51:34.1552,10:51:34.1552,6575,2020-09-29,0.4828,429437.927875,429338.91606598,0020200929104957,False,False,None,0.0000,False,NULL,NULL,NULL,True,None,0.3309,-0.3178,0.8885,0.3185,-0.3188,0.8926,0,0,Playing,60.0000,Normal,34.3218,25.6782,7,9,5.0000,3.2000,3.0000,0.6000,0.4000,None,Fake Mole Expired,MoleEvent,-2.7060,0.2231,5.5719,-2.7060,-1.6269,5.0219,0.6136,4.0000,NULL,0202,2,2,0.1250,0.1667,NULL,NULL,0.2117,1.1165,1.1883,2.6123,11.8963,338.3053,0.0072,0.0050,0.0025,2.0379,1.7928,1.8881,0.0204,1.4895,0.9408,10.7271,14.0230,2.3337,0.8278,0.5143,0.2528,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.5546,0.5125,6.2811,2.6123,11.8963,338.3053,0.0809,0.1287,0.0533,0701,7,1,1.8916,-0.5011,5.6501,1.8916,-2.3511,5.1001
2020-09-29 10:51:34.2928,10:51:34.2928,6581,2020-09-29,0.1375,429438.065931,429338.91606598,0020200929104957,False,False,None,0.0000,False,NULL,NULL,NULL,True,None,0.3309,-0.3178,0.8885,0.3185,-0.3188,0.8926,0,0,Playing,60.0000,Normal,34.4578,25.5422,7,9,5.0000,3.2000,3.0000,0.6000,0.4000,None,Mole Spawned,MoleEvent,0.9727,3.4769,6.2077,0.9727,1.6269,5.6577,0.6322,4.0000,NULL,0606,6,6,0.6250,0.8333,NULL,NULL,0.1617,1.1206,1.2028,355.1599,357.6613,353.1611,0.0088,0.0019,0.0029,0.8435,356.8290,2.9121,0.0158,1.4976,0.9333,5.9288,9.7317,0.9016,0.6536,0.9377,0.3003,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.4259,1.3330,6.6226,355.1599,357.6613,353.1611,0.1955,0.1183,0.0262,0701,7,1,1.8916,-0.5011,5.6501,1.8916,-2.3511,5.1001
2020-09-29 10:51:35.3111,10:51:35.3111,6622,2020-09-29,1.0191,429439.084014,429338.91606598,0020200929104957,False,False,None,0.0000,False,NULL,NULL,NULL,True,None,0.1904,0.3748,0.9073,0.1703,0.3881,0.9055,0,0,Playing,60.0000,Normal,35.4599,24.5401,7,9,5.0000,3.2000,3.0000,0.6000,0.4000,None,Pointer Shoot,PointerEvent,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2020-09-29 10:51:35.3141,10:51:35.3141,6622,2020-09-29,0.0000,429439.086533,429338.91606598,0020200929104957,False,False,None,0.0000,False,NULL,NULL,NULL,True,None,0.1904,0.3748,0.9073,0.1703,0.3881,0.9055,0,0,Playing,60.0000,Normal,35.4599,24.5401,7,9,5.0000,3.2000,3.0000,0.6000,0.4000,None,Mole Hit,MoleEvent,0.9727,3.4769,6.2077,0.9727,1.6269,5.6577,0.6322,4.0000,1.0021,0606,6,6,0.6250,0.8333,0.1708,-0.1550,0.1950,1.1605,1.1909,337.9868,11.8513,359.1833,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0145,1.5218,0.8953,348.8609,7.3559,359.0005,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.1416,3.3182,6.2243,337.9868,11.8513,359.1833,0.0000,0.0000,0.0000,0606,6,6,0.9727,3.4769,6.2077,0.9727,1.6269,5.6577
2020-09-29 10:51:36.4875,10:51:36.4875,6673,2020-09-29,1.1747,429440.260525,429338.91606598,0020200929104957,False,False,None,0.0000,False,NULL,NULL,NULL,True,None,0.1904,0.3748,0.9073,0.1703,0.3881,0.9055,0,0,Playing,60.0000,Normal,36.6373,23.3627,7,9,5.0000,3.2000,3.0000,0.6000,0.4000,None,Mole Spawned,MoleEvent,0.9727,1.8500,6.4671,0.9727,0.0000,5.9171,0.5868,4.0000,NULL,0604,6,4,0.6250,0.5000,NULL,NULL,0.1709,1.1138,1.2146,354.6472,0.2183,352.3152,0.0008,0.0001,0.0002,0.0313,0.1990,0.0459,-0.0046,1.5087,0.9085,358.0185,355.5157,1.0057,0.1964,0.0103,0.0231,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.2086,1.6217,6.6641,354.6472,0.2183,352.3152,0.0114,0.0011,0.0011,0606,6,6,0.9727,3.4769,6.2077,0.9727,1.6269,5.6577
2020-09-29 10:51:37.2335,10:51:37.2345,6704,2020-09-29,0.7476,429441.006595,429338.91606598,0020200929104957,False,False,None,0.0000,False,NULL,NULL,NULL,True,None,0.1647,0.1379,0.9766,0.1645,0.1283,0.9779,0,0,Playing,60.0000,Normal,37.3959,22.6041,7,9,5.0000,3.2000,3.0000,0.6000,0.4000,None,Pointer Shoot,PointerEvent,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
